"HP","HP3k","HP400k","Hamilton","BW","linear","quad","BN","UC","combined cycle","date"
"30",-1.89584839525625,-3.27768253993025,-3.01823128292801,0.484751243610519,-0.129751725617096,-4.72322580645164,2.24612903225807,0.484751243610519,1.2403,-1.2399227602321,1996-07-01
"31",-1.69233413460839,-3.05165231312847,-3.6277473880925,0.233828061259919,-0.268598196758164,-4.7733870967742,2.28563049853372,0.233828061259919,1.1109,-1.04191770883066,1996-10-01
"32",0.42685774998526,-0.832075197475433,-1.92965026665308,1.43592130568266,1.58259678698898,-2.69488636363639,4.13758355614974,1.43592130568266,0.97227,-1.14610527457456,1997-01-01
"33",0.752436587713646,-0.389129616673898,-1.92848237969247,3.86357860968969,1.68941475596454,-2.35543672014262,4.22788388082506,3.86357860968969,0.77802,0.458368670986505,1997-04-01
"34",0.995899424162502,-0.0168266586720733,-1.92441365404514,4.84420418022137,1.77583254239626,-2.05025210084037,4.26921568627452,4.84420418022137,0.55851,1.19867170696889,1997-07-01
"35",0.768551138194113,-0.122017506250899,-2.39025365999206,1.35029034773858,1.43667843248803,-2.2204761904762,3.88666666666666,1.35029034773858,0.32376,1.55559253322584,1997-10-01
"36",1.68884091642283,0.949441242591774,-1.50352723347692,1.20628840854198,2.30768684990513,-1.11846846846848,4.65369843527739,1.20628840854198,0.099427,0.472846056967155,1998-01-01
"37",3.10630977275218,2.56199344707437,0.187760212243234,2.53935316976823,3.74866950300424,0.677240398293065,5.91856877120034,2.53935316976823,-0.022504,1.00284289562362,1998-04-01
"38",4.01017264263515,3.68616622318834,1.5971734864867,6.07886257160021,4.7508218857878,2.11052631578949,6.69493927125507,6.07886257160021,-0.093474,2.26267328477384,1998-07-01
"39",3.36401113438134,3.23199872328428,1.41455821731259,5.36212657030556,4.25256330504412,1.95756410256411,5.96780487804881,5.36212657030556,-0.14811,3.81559040389629,1998-10-01
