"HP","HP3k","HP400k","Hamilton","BW","linear","quad","BN","UC","combined cycle","date"
"30",1.02866938955273,1.39397833903487,2.58158906494469,-0.108829134087647,3.05608958635009,1.48451612903224,-0.0213306451612709,-0.108829134087647,5.2206e-05,0.666580037519457,1996-07-01
"31",1.67677193516863,2.05636861807551,3.72502259502052,-0.0687604118488811,3.78144148363871,2.31532258064514,0.595564516129059,-0.0687604118488811,3.7447e-05,0.933038955216936,1996-10-01
"32",1.19808022165167,1.57821502752115,3.66581737365397,-0.0791101584935277,3.38650237296162,1.98579545454544,0.125752005347607,-0.0791101584935277,2.7089e-05,1.42587720853887,1997-01-01
"33",1.26827880550624,1.65266616970739,4.17137335505126,-0.0459958199475767,3.55787201175368,2.22139037433155,0.20343773873185,-0.0459958199475767,1.8774e-05,1.18153371578871,1997-04-01
"34",0.8963270189886,1.27376654334353,4.17020442308099,0.00235804891775967,3.28744577596726,1.98302521008404,-0.142184873949574,0.00235804891775967,1.3346e-05,1.30312390339598,1997-07-01
"35",1.05860323476573,1.43524704686025,4.72984524280463,-0.0072134019266501,3.55954800690935,2.30190476190477,0.0379407979408057,-0.0072134019266501,9.5198e-06,1.13999881921241,1997-10-01
"36",0.285282924305463,0.636272192249621,4.21177800848332,-0.0136264895086527,2.87973447110573,1.6006006006006,-0.69523470839259,-0.0136264895086527,6.7899e-06,1.3076594078573,1998-01-01
"37",0.14034617698637,0.461373591570265,4.28274524103563,-0.0296541298604958,2.82063526929879,1.50753911806544,-0.804967720757205,-0.0296541298604958,4.6487e-06,0.862048132279785,1998-04-01
"38",0.580950901560158,0.887420265428503,5.00493099794527,0.052253162280292,3.34551799717298,2.05101214574898,-0.344433198380557,0.052253162280292,3.3193e-06,0.798187496003154,1998-07-01
"39",1.87953621713267,2.21571204264606,6.81422534733615,0.0132423133221656,4.7519198024189,3.61974358974358,0.958142589118196,0.0132423133221656,2.3512e-06,1.1458843435805,1998-10-01
"40",-0.96166109350024,-0.688473634346352,3.97669757441336,-0.242380625596076,1.96267190177714,0.695365853658544,-1.8589024390244,-0.242380625596076,1.6757e-06,2.07765043138726,1999-01-01
"41",0.385954329818048,0.640996166994611,5.54207605275774,-0.257009253763967,3.38773323949127,2.12195121951221,-0.500850822461729,-0.257009253763967,1.1921e-06,0.194265818866393,1999-04-01
"42",0.655226120451118,0.902482556180232,6.06798974522063,0.465593482426455,3.72249647248005,2.50697674418603,-0.221881606765322,0.465593482426455,8.5239e-07,1.07692630217207,1999-07-01
"43",2.37479077096478,2.67276528070295,8.35181902630113,-0.420105263711058,5.54778329877559,4.58403805496829,1.52776603241722,-0.420105263711058,6.0785e-07,1.47770988469061,1999-10-01
"44",2.49723689670671,2.85165446000369,9.07990980709113,-0.073628743215285,5.79726793987084,5.10575757575759,1.69383399209488,-0.073628743215285,4.3525e-07,2.49329635572718,2000-01-01
"45",2.85908270976714,3.28246570388498,10.1323056651245,0.0839714596046107,6.32635950989667,5.94328502415459,2.1168794326241,0.0839714596046107,3.0852e-07,2.79510128585582,2000-04-01
"46",1.24572858385653,1.68416415096672,8.93738629531519,0.0162218863714715,4.87269166082887,4.59842738205364,0.532169287696576,0.0162218863714715,2.1979e-07,3.20057499995087,2000-07-01
"47",4.56487096819205,5.12656872386569,13.2767392702191,0.036317890782778,8.44183627019288,8.68218085106383,3.97894051237515,0.036317890782778,1.5592e-07,2.33466067504769,2000-10-01
"48",3.27897042418067,3.920213968148,12.8208808667752,0.865636307168188,7.40228393565661,8.01641156462586,2.79372448979592,0.865636307168188,1.1116e-07,4.71129849475719,2001-01-01
"49",1.93783757506836,2.61100950898788,12.0866657927802,0.146617856965564,6.31582774654584,7.12057142857142,1.50700600240094,0.146617856965564,7.8525e-08,4.2576866752948,2001-04-01
"50",0.982249710492965,1.65155026923355,11.5630959696463,-0.0448632062438094,5.60049335154384,6.47317647058824,0.561049773755684,-0.0448632062438094,5.5755e-08,3.3561216963281,2001-07-01
"51",-0.683033371618478,-0.076842144109122,10.0105807161755,-0.0534531635018023,4.12182648665091,4.85399698340876,-1.18140527618885,-0.0534531635018023,3.981e-08,2.76864874017062,2001-10-01
"52",-1.83917704960277,-1.33792696878731,8.71667583624799,-0.191011306121374,3.08918698868358,3.53737300435412,-2.49026366715046,-0.191011306121374,2.8701e-08,1.70723058581985,2002-01-01
"53",-0.963561649568788,-0.540240096961639,9.5597947768683,-0.0943270495569721,4.05366245309237,4.35345911949685,-1.74116638078902,-0.0943270495569721,1.9885e-08,0.888198718645298,2002-04-01
"54",-1.44118363815872,-1.11134435940022,8.9241563050609,0.114589897057143,3.6067360623868,3.71589225589227,-2.38401154401154,0.114589897057143,1.4327e-08,1.44243569826071,2002-07-01
"55",-1.87074530912133,-1.64719589951596,8.21504640000526,-0.0348599560140361,3.16335145501588,3.02811688311687,-3.01636363636365,-0.0348599560140361,1.0207e-08,1.12886233569642,2002-10-01
"56",-2.09239474936064,-1.97985174714856,7.62663251393897,-0.0551366436162461,2.88645933480746,2.47932330827066,-3.46624643505316,-0.0551366436162461,7.4095e-09,0.730386699921151,2003-01-01
"57",-1.82309802455654,-1.80878476675275,7.53133216017895,-0.030213204740244,3.07151671471523,2.43236539624925,-3.41701990218095,-0.030213204740244,5.2924e-09,0.469789544371939,2003-04-01
"58",-2.44644706228939,-2.54601496534917,6.38984778060424,-0.00717907461283938,2.32128209638866,1.36107539450612,-4.3092635885447,-0.00717907461283938,3.8087e-09,0.540797231160201,2003-07-01
"59",-3.44970503326999,-3.69083539826033,4.63928403932533,-0.148171836301124,1.14163460537254,-0.293898305084724,-5.66127813281466,-0.148171836301124,2.672e-09,0.00920281138242915,2003-10-01
"60",-5.7735300358992,-6.22702673614305,1.08676877953496,-0.423228583327512,-1.44899150518478,-3.71103825136612,-8.51942887361184,-0.423228583327512,2.0105e-09,-0.860151864779394,2004-01-01
"61",-6.14318789627248,-6.81434794431897,-0.666074377568805,-1.18084966038761,-2.15402149817394,-5.31634056055,-9.47382841026416,-1.18084966038761,1.4003e-09,-2.75694248189476,2004-04-01
"62",-6.14150172947626,-7.02118436824506,-2.1329463463569,-1.71437011966005,-2.56077561975082,-6.63041474654378,-10.0750192012289,-1.71437011966005,1.0036e-09,-3.56661701644034,2004-07-01
"63",-6.24270647164806,-7.32330119620983,-3.79988582672604,-1.48022116701146,-3.1352873030849,-8.14112103174602,-10.8005036630036,-1.48022116701146,7.1043e-10,-4.10756312048109,2004-10-01
"64",-6.10412697680712,-7.36872514735211,-5.2752692250375,-1.72981399367808,-3.51826345622183,-9.46177884615383,-11.2834790209791,-1.72981399367808,4.9573e-10,-4.54929848935867,2005-01-01
"65",-4.41789667814686,-5.79728524831671,-4.96030199539393,-1.4425612698968,-2.35545355387983,-9.00685314685313,-10.0748314372195,-1.4425612698968,3.4888e-10,-4.95664668948846,2005-04-01
"66",-3.69059692975151,-5.14652461465931,-5.50570926003252,-0.744764097905811,-2.15104264099416,-9.42148349163276,-9.74958895362758,-0.744764097905811,2.639e-10,-4.18270154897631,2005-07-01
"67",-3.2664992414773,-4.7714234755602,-6.29641075180695,-0.253970169679174,-2.2311114250795,-10.0902546093064,-9.6729167461923,-0.253970169679174,1.7931e-10,-3.88441256885899,2005-10-01
"68",-2.13494182616387,-3.63909679006485,-6.18341383898075,-0.74126560904502,-1.55956637278788,-9.8680306905371,-8.76371940080381,-0.74126560904502,1.3105e-10,-3.80968304036154,2006-01-01
"69",-1.26254750903158,-2.72607534479192,-6.16162456922348,-0.495698303989421,-1.09808857514409,-9.74865424430641,-8.00447904820226,-0.495698303989421,9.1489e-11,-3.46770231612672,2006-04-01
"70",-1.09650633987712,-2.50489991623493,-6.79326877501967,-0.15812846810203,-1.29744012936263,-10.2928772635815,-7.90659289067739,-0.15812846810203,7.0912e-11,-3.05428187978652,2006-07-01
"71",-1.97853258186962,-3.35438114953226,-8.60881675755127,-0.764688744107516,-2.52229523251011,-12.031338028169,-8.91905588783845,-0.764688744107516,4.3315e-11,-3.05525378817436,2006-10-01
"72",-3.19904768430561,-4.57850129066034,-10.9735419559034,-2.13286650072035,-4.08591876164232,-14.3325342465753,-10.3780112304085,-2.13286650072035,2.6404e-11,-4.00112304131392,2007-01-01
"73",-2.82416283459014,-4.19207815177947,-11.6795745977324,-3.31894489986875,-4.04189977513991,-14.9907811921511,-10.1950536838208,-3.31894489986875,-3.6948e-13,-5.39561329170057,2007-04-01
"74",-3.10089025985405,-4.46411033844421,-13.085283952408,-3.51289774377363,-4.66079616417178,-16.3663783783784,-10.6832204836415,-3.51289774377363,4.2348e-12,-5.71906985251194,2007-07-01
"75",-2.05363869688196,-3.37581204647321,-12.976039697983,-2.18659170722237,-3.93429042842937,-16.2427368421052,-9.72627751196171,-2.18659170722237,-4.2064e-12,-6.22224037355243,2007-10-01
"76",-1.9699589397494,-3.24686961271783,-13.7981332931273,-2.21651978225186,-4.16467056318725,-17.0683185235817,-9.70836926231664,-2.21651978225186,-7.9581e-12,-5.45864453791786,2008-01-01
"77",-1.05958358686624,-2.2605574485562,-13.6087506484616,-1.31180589453224,-3.53291638588842,-16.8971028971029,-8.7472084877148,-1.31180589453224,-9.7202e-12,-5.62797616499696,2008-04-01
"78",0.0116726188921348,-1.07803887736972,-13.0306875348256,-1.4137507439162,-2.69456227159259,-16.3491398896462,-7.48304527750727,-1.4137507439162,4.8317e-13,-4.98412475207614,2008-07-01
"79",2.14693088129506,1.23804085334103,-10.951721066091,0.019166325484287,-0.707302551448139,-14.3027215189873,-4.88211673699016,0.019166325484287,-7.1623e-12,-4.42025859392348,2008-10-01
"80",3.56612655830033,2.88265868668546,-9.2532178896144,1.24406866889514,0.654983647940208,-12.6375925925926,-2.79105916892502,1.24406866889514,-5.8265e-12,-2.66886128947226,2009-01-01
"81",4.70092482012038,4.27577696012409,-7.53885611194551,2.49643655621741,1.83890989659627,-10.9542306534177,-0.803702615339404,2.49643655621741,-2.4158e-12,-1.31578814756759,2009-04-01
"82",4.46377599556331,4.2817409282334,-7.13556932833094,1.98715726644901,1.73315004391597,-10.5860123420511,-0.167883380210725,1.98715726644901,-1.1369e-13,-0.0637263314644949,2009-07-01
"83",4.49418799978372,4.54599758967473,-6.36524777521564,1.34769158718779,1.97484277436874,-9.85111876075734,0.77878910600387,1.34769158718779,-4.1211e-12,-0.089878306668491,2009-10-01
"84",2.89909933786532,3.1195426202386,-7.4233602154905,0.231568606981909,0.615918619901675,-10.9589635854342,-0.0627174125464194,0.231568606981909,-1.4353e-11,0.0149604894269017,2010-01-01
"85",2.35855611470322,2.71555535920839,-7.4668847425568,-0.38506328257803,0.334661506355537,-11.0588235294118,0.0972545874805348,-0.38506328257803,-2.1004e-11,-1.0612902912937,2010-04-01
"86",1.31409096302099,1.75867052634297,-8.15826933424404,-1.45704509852652,-0.465575213331164,-11.8191659983961,-0.371865203761786,-1.45704509852652,-1.2477e-11,-1.36678477574124,2010-07-01
"87",-0.509606508587979,-0.0519669430251781,-9.93367557717011,-1.31023719203977,-2.09474306486177,-13.6878265412748,-1.85741079919697,-1.31023719203977,-1.9554e-11,-2.16079427465098,2010-10-01
"88",-3.55504651335005,-3.19846110115833,-13.4873394407754,-3.45827080143199,-5.04903878640803,-17.3801072522983,-4.97847718760639,-3.45827080143199,-8.0433e-12,-3.25505040874344,2011-01-01
"89",-3.59185200821281,-3.34897971975326,-14.0845243640257,-5.79723397089903,-5.06652092924357,-18.1330337078652,-5.14392805696177,-5.79723397089903,-1.4211e-11,-5.84650942604271,2011-04-01
"90",-2.18193317003102,-2.01363351296688,-13.0203718981708,-4.55011224111596,-3.68983372337223,-17.2229304029304,-3.72135371874502,-4.55011224111596,-5.2296e-12,-6.61804871208429,2011-07-01
"91",-1.56562042230702,-1.45546457244654,-12.6561210072665,-1.00334904712645,-3.14876531292279,-17.0177974199713,-3.03682012237412,-1.00334904712645,-5.3433e-12,-5.52188279097837,2011-10-01
"92",-1.35769437690917,-1.30067669062568,-12.6704614488909,0.136682923278875,-3.03828602234349,-17.200350631136,-2.75066246904001,0.136682923278875,1.1056e-11,-4.32957203880265,2012-01-01
"93",-0.361676991712571,-0.325310077536898,-11.7192298041656,-0.617428616619948,-2.130770777254,-16.4135666895447,-1.55631253838095,-0.617428616619948,8.157e-12,-3.98323846251022,2012-04-01
"94",-0.0369988221776509,-0.00988219550924896,-11.3691924355543,-0.506380685495238,-1.88745689421287,-16.2309294512878,-0.992603583426643,-0.506380685495238,1.1937e-11,-3.56124756050172,2012-07-01
"95",0.0635013970524909,0.0856182352447945,-11.2098843684882,0.0690555228009269,-1.85423895216211,-16.2440131578947,-0.639655453065672,0.0690555228009269,4.4054e-12,-3.32622639970263,2012-10-01
"96",0.302314989918003,0.328263119558343,-10.8529948071249,-0.573258121942524,-1.66373794822802,-16.0612757731959,-0.115149642331176,-0.573258121942524,9.635e-12,-3.10598713813193,2013-01-01
"97",1.20597482425508,1.26657206219733,-9.6481584480931,-0.537161691578424,-0.77329733926393,-15.0191247633074,1.2023270789103,-0.537161691578424,-7.4181e-12,-3.08175778456578,2013-04-01
"98",1.42177675294428,1.52497914030074,-9.06156810949224,0.0678591036753057,-0.543797127021007,-14.5916512059369,1.87273964131111,0.0678591036753057,2.8137e-12,-2.41196407125272,2013-07-01
"99",1.40262866739648,1.54791654579729,-8.68219008600981,0.546112000711951,-0.521754679400708,-14.3702828282828,2.31646684668463,0.546112000711951,-6.537e-12,-2.01150166083945,2013-10-01
"100",0.7963573739369,0.963019826821565,-8.97193218881458,-0.186739689520962,-1.0766168997173,-14.8272079207921,2.0955789167152,-0.186739689520962,-1.4069e-11,-1.78423020430447,2014-01-01
"101",1.09332044252912,1.2898911006255,-8.28672446610081,-0.632266289247546,-0.707374244005691,-14.3024461269656,2.8217375078456,-0.632266289247546,-3.0653e-11,-2.25278261393064,2014-04-01
"102",0.267009911877381,0.464742940165365,-8.85515750287087,-0.885816946281924,-1.47222696841652,-15.0450028555111,2.30853138865703,-0.885816946281924,-1.3017e-11,-2.0598778134898,2014-07-01
"103",-3.03771185534008,-2.95009159705162,-12.4984270634492,-1.24514615415504,-4.79085337155717,-18.9300224047797,-1.17087378640778,-1.24514615415504,-5.6559e-12,-2.58349571313658,2014-10-01
"104",-1.53458614326391,-1.50929710974302,-11.1021473675018,-3.56132002410964,-3.30318686010922,-17.7576373626374,0.336518245905054,-3.56132002410964,-8.2991e-12,-4.88896560738309,2015-01-01
"105",-0.938174203951462,-0.954996452516028,-10.521409642568,-3.61417287849638,-2.75414786757282,-17.396046720575,1.00369549336222,-3.61417287849638,-7.7023e-12,-4.56801830561218,2015-04-01
"106",-0.440405466174624,-0.481331744575925,-9.95625656030758,0.457800816733591,-2.30996599203637,-17.0448421795098,1.63290914790647,0.457800816733591,5.4001e-13,-4.23164344791619,2015-07-01
"107",-0.672178030131533,-0.742878460516238,-10.1629555067054,-0.358618836746305,-2.60512380332152,-17.4741433021807,1.49110768146181,-0.358618836746305,-4.6327e-12,-2.91047100411427,2015-10-01
"108",0.276779267339123,0.209741458521663,-9.01928868615423,-0.560200440091299,-1.69852161859564,-16.5359327217125,2.6637174497266,-0.560200440091299,-3.0838e-12,-3.27516924477173,2016-01-01
"109",0.46961981183793,0.414910107228906,-8.58601945667581,-0.626491718393928,-1.53775997905398,-16.3035863219349,3.11155016567861,-0.626491718393928,-2.1885e-12,-2.68350250130315,2016-04-01
"110",0.933065135724803,0.907858442101428,-7.78511963158741,0.279263851635306,-1.08044683202746,-15.6912530712531,3.90433748683749,0.279263851635306,4.7606e-12,-2.52142755091813,2016-07-01
"111",0.563207496459995,0.556594649626433,-7.8668327011685,-0.246585795905513,-1.44679478366783,-15.966167953668,3.81565329552058,-0.246585795905513,2.1316e-13,-1.91369881747272,2016-10-01
"112",1.613992220545,1.6613339737612,-6.32495010448288,-0.125599305210898,-0.352345945875962,-14.5887800252845,5.31232575354318,-0.125599305210898,-9.9476e-14,-2.20543613138016,2017-01-01
"113",1.29873682443861,1.38990069641075,-6.18110338648509,-0.204421095409056,-0.612308106706498,-14.6083372147182,5.40875437921468,-0.204421095409056,-4.718e-12,-1.36505077367142,2017-04-01
"114",1.09762169566638,1.22524514621003,-5.94108965484843,0.523551645325003,-0.740808350564406,-14.5284515636918,5.59718298745364,0.523551645325003,3.9506e-12,-1.44965030867722,2017-07-01
"115",0.992250801720218,1.1515136079946,-5.61053682998038,-0.599608305411649,-0.762953669478349,-14.3525637181409,5.87038634528891,-0.599608305411649,-8.3844e-12,-1.2677096026115,2017-10-01
"116",0.6459998718787,0.823727364224993,-5.57302987895474,-0.506140280203465,-1.02631029527088,-14.4703359858532,5.85162110926281,-0.506140280203465,-2.9402e-11,-1.48408004914563,2018-01-01
"117",1.63386180436206,1.86083134820109,-4.01650417735357,-0.338693175964845,0.0696467132566577,-13.0360423004491,7.32132941833838,-0.338693175964845,5.7128e-12,-1.57446043514713,2018-04-01
"118",2.22719157586617,2.5213527227541,-2.72798678925385,0.195718668866257,0.792667433962908,-11.8412049565589,8.5006160091155,0.195718668866257,-8.3418e-12,-0.735985187481375,2018-07-01
"119",1.45257549461229,1.78615836868899,-2.92371060178394,1.20590954906156,0.150400052072961,-12.1345798319328,8.20432738384611,1.20590954906156,-9.5213e-13,-0.00728941143774649,2018-10-01
"120",2.00000988163877,2.38820469834263,-1.68626529601588,0.504486902296854,0.857998257417815,-10.9660055096419,9.32219109876711,0.504486902296854,-6.4801e-12,-0.0722787392485214,2019-01-01
"121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-01
"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-01
"123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-01
"124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-01-01
