"HP","HP3k","HP400k","Hamilton","linear","quad","BN","UC","combined cycle","date"
"31",2.89417215582534,2.70716474856954,-8.43436305657026,2.75488644348164,-8.2316883116883,7.29138072453861,-0.784310794737271,0.050762,-1.17002551815666,1996-10-01
"32",2.23770985886352,2.21021536912309,-8.826334369295,2.24942958938337,-8.44793233082706,7.00048936997666,0.857422088252805,0.063933,-0.327310157197008,1997-01-01
"33",3.26177341557684,3.4149712718804,-7.29272136933668,3.18985841093318,-6.78100423472473,8.45656587406565,-0.163776638094808,0.13432,-0.254178361223913,1997-04-01
"34",3.4479339048044,3.77520603611386,-6.4935043762631,3.98064229661823,-5.87510227936879,9.09018118059613,1.20499697805713,0.075627,0.63383732937751,1997-07-01
"35",5.11857499147854,5.66197706808293,-3.83748188462614,6.12188317376638,-3.1579661016949,11.3301694915254,1.25967502629993,0.21093,1.47976791721244,1997-10-01
"36",4.2611897661558,4.97894629672507,-3.77861991388259,5.68261564215786,-3.04672131147542,10.9860787942887,2.07509886422474,0.060391,3.05979809875327,1998-01-01
"37",5.47911797774448,6.39703966728608,-1.35397541766449,6.81088822038419,-0.600951877313591,12.8113142454232,0.933659961012895,0.123,3.11663093939224,1998-04-01
"38",4.57153258913594,5.64508872196976,-1.1395410369079,7.07090614193818,-0.370353302611363,12.4421466973886,2.2398438253383,0.17357,4.129203426289,1998-07-01
"39",3.9836151955347,5.17813803959476,-0.651504882810116,7.00877568828933,0.127529761904754,12.3388736263736,0.499936643893938,0.084285,4.07759113512362,1998-10-01
"40",3.58445167698336,4.87173431114827,-0.000117439320774793,8.58379024810536,0.782740384615366,12.3797246503497,0.816833626107233,-0.054558,3.74088573206472,1999-01-01
"41",1.82616553824522,3.13373143672034,-0.991347969036269,7.60589508475374,-0.199580419580428,10.8930299551195,0.379811959849311,-0.30188,3.78773711820547,1999-04-01
"42",2.13847083764708,3.46331652315403,0.152801379658939,9.56831937765585,0.946042514699243,11.4797110703169,-0.224704271402977,-0.19656,2.74906800775672,1999-07-01
"43",3.05983974482913,4.42141424855417,2.08485955196866,12.5483055864925,2.87181738366988,12.7393976409513,1.74519916258364,-0.072729,3.5261182380251,1999-10-01
"44",2.44891602937975,3.81787913631808,2.39554125173626,13.1162202965717,3.17762148337596,12.3953324808184,1.89430301035209,0.055572,4.98782004046482,2000-01-01
"45",3.02499777825034,4.41236263120976,4.00893299263879,15.3453924884806,4.78534161490683,13.2765759776048,1.19515149317817,0.16881,5.05642551909335,2000-04-01
"46",2.21875958699439,3.59124827393825,4.10995530122199,15.8415871634658,4.88511066398388,12.6832997987927,1.78863849350535,0.61702,5.76059199788463,2000-07-01
"47",3.60317560174289,5.00091237049378,6.65686669660403,19.3093485540838,7.43403755868542,14.4025725127018,1.73054253047826,0.5658,5.96813219097822,2000-10-01
"48",3.75000877955077,5.17369825555511,8.01437346268196,20.9397428084322,8.80129375951293,14.8926385289399,3.72110100463774,0.35804,7.70919622180708,2001-01-01
"49",0.825628050246308,2.174587488528,5.78772689830637,19.8698194329069,6.59052202887818,11.9988448722696,0.888845845305036,-0.33658,8.0865585918064,2001-04-01
"50",0.308015570427699,1.56108223291119,5.84816840972852,19.2144025107331,6.67264864864865,11.4284950213371,-1.08794848544218,-0.90747,5.68773316839264,2001-07-01
"51",-1.87144788670562,-0.788605555560196,3.81668043759404,18.2772276278433,4.66315789473683,8.93090909090907,-0.138071196653794,-1.0948,4.87134938050564,2001-10-01
"52",-2.85247470427589,-1.97287513325452,2.74123086080468,16.5255366149684,3.60933014354069,7.48156974604345,-1.49777654834415,-0.914,3.34423639533504,2002-01-01
"53",-0.615047391132009,0.137701325705308,5.21797543794247,21.3430430842839,6.1194805194805,9.4573641548325,0.290092845878482,-0.55784,2.52515452213051,2002-04-01
"54",0.707731797637138,1.38306143812235,6.98402200756755,22.7328027986248,7.93154819863679,10.6485394352483,2.54227061652329,-0.1282,5.01357302128445,2002-07-01
"55",-0.169265548930184,0.406450085152301,6.37401588884819,22.6654300987923,7.37031645569618,9.53172058134086,1.3740999617887,-0.086295,6.39233126490528,2002-10-01
"56",-0.706703295438359,-0.241728041358584,5.97664271190536,22.4788343648108,7.02453703703702,8.67853997289973,-0.0350634148993303,-0.10675,5.67746128498456,2003-01-01
"57",0.558274262098507,0.961400037690254,7.57693692259761,22.8386750646563,8.69159891598915,9.76222831706227,0.470084688154605,-0.60218,5.24779264232571,2003-04-01
"58",0.357907979487749,0.70024966773812,7.66009820487793,22.6482787699646,8.84810461357628,9.35382435666008,1.40788942074521,-1.2373,6.1737442162285,2003-07-01
"59",1.94850245003474,2.29000343650122,9.80658456196537,25.4505997050855,11.0905335628227,10.9260200465729,1.1207894288111,-1.2282,6.20925804651004,2003-10-01
"60",0.938096024357719,1.25241610874485,9.17374830142239,24.0219469525509,10.5559383753501,9.78344635528632,1.77231460063183,-0.56592,7.66233199269264,2004-01-01
"61",1.38847377430167,1.69615421730117,10.0739049028501,26.217680064297,11.5691928864569,10.1584423793575,0.487181653671207,0.2059,7.12430257385211,2004-04-01
"62",0.91804525986521,1.20857194079238,9.96404006774634,24.2964938579181,11.5787489975942,9.55820879200991,1.2401089767658,0.42306,7.72965164980304,2004-07-01
"63",1.64066443175565,1.94212057181537,11.1682883276785,21.8919929373297,12.9215778474399,10.2432143989293,1.03050943404606,0.23284,7.47440540142614,2004-10-01
"64",0.98251854341791,1.27685326789029,10.8715497114957,22.6467075200464,12.7681307456588,9.46970548178413,1.51713185291511,0.061546,7.70527828103656,2005-01-01
"65",3.07257025859357,3.43179709232473,13.6938233549288,22.7089831815814,15.7724344569288,11.7161312096144,1.74401626062088,0.099923,7.65524406432497,2005-04-01
"66",2.9159919172748,3.33764109985344,14.2610128786255,23.81595821531,16.5377289377289,11.7149068322981,3.45887326557672,0.2314,9.2764967813467,2005-07-01
"67",3.44513485662475,3.94783956155015,15.6260313075683,19.1585700022696,18.127066411849,12.4852457500424,2.35869946993662,0.11872,9.83528813459459,2005-10-01
"68",1.95242541166411,2.48666075901568,14.7181758060661,16.1330355135957,17.4425666199159,11.053007967533,2.07158293373048,0.027998,9.65137251858105,2006-01-01
"69",2.95388834694614,3.55118613843217,16.4842048843409,24.3061908388486,19.4645390070922,12.2523064696745,1.53373645580516,0.040529,8.50564146330446,2006-04-01
"70",2.96897427759205,3.62815088324461,17.2775306596835,25.1204746865486,20.5351623740202,12.4787723964166,3.55619066372896,0.23404,10.479373511415,2006-07-01
"71",2.27511440386769,2.9707671017639,17.2446677531174,29.2944213903597,20.7900657894737,11.9111896364623,2.40654480434345,0.21784,11.1478354533228,2006-10-01
"72",0.63028010019471,1.3047936630106,15.9582029501969,27.8754204953702,19.7833762886598,10.1669465337681,1.11509700828394,0.18407,11.241412564358,2007-01-01
"73",0.820182140409287,1.47643559740871,16.5136547844687,19.9219598454564,20.6362507889754,10.2689931080211,0.843488959700394,-0.049314,10.040191140115,2007-04-01
"74",1.75310848190645,2.41964322710166,17.9586524689001,16.5084881006868,22.4103896103896,11.2336301793445,2.86206827220214,-0.12929,9.25111035468495,2007-07-01
"75",1.02074476644117,1.67183638667208,17.595465558833,19.877661523138,22.3810303030303,10.4282820282028,2.92349045075869,-0.30329,9.79603944486502,2007-10-01
"76",-0.0672217387629246,0.530889279345729,16.6579154130958,20.7106760256953,21.7720396039604,9.10358590564937,1.11295002563865,0.1042,9.86834234991158,2008-01-01
"77",-1.81487536820296,-1.32880651340221,14.7062020761351,14.083973965969,20.1255096097845,6.84907351386192,0.193833904027465,0.60814,9.03695184129723,2008-04-01
"78",-3.5711803645143,-3.25572442779244,12.3659755674885,11.7447963801516,18.0581001332572,4.29646026446426,-0.882829347292897,0.98748,6.77104200427476,2008-07-01
"79",-4.49569933753631,-4.38025163713374,10.6073882046033,4.07039787434658,16.5473114264377,2.3908940573989,-1.11035308660421,0.73561,4.97144628873526,2008-10-01
"80",-6.89308468467863,-7.05343073677204,6.8489978125169,4.14245641327815,12.9741758241758,-1.39357764876632,-1.64978948279355,0.023022,2.83908019191765,2009-01-01
"81",-8.09596839571662,-8.56612301160854,3.94734669064869,-0.738962681148053,10.2066127583109,-4.23525102652596,-3.54628988936537,-1.1056,0.621920655455327,2009-04-01
