"HP","HP3k","HP400k","Hamilton","linear","quad","BN","UC","combined cycle","date"
"31",1.54805286663556,1.85541456798458,-3.99538840770575,1.8451722786309,-3.36240259740259,5.97124401913875,-0.213154421122398,0.7908,1.24449045532631,1996-10-01
"32",0.95108126403774,1.31641429618496,-4.34479621670604,1.17937596060139,-3.64755639097744,5.51775991703396,-2.02800695684753,0.70838,0.48106438490868,1997-01-01
"33",1.0921316268941,1.51014162146257,-3.91216900448934,1.13015357213881,-3.16569872958257,5.80186409917253,-0.109461716736033,0.63884,-0.0363862087118768,1997-04-01
"34",1.34036990739297,1.81027949340766,-3.30812697949163,1.31801003993728,-2.52781998831094,6.20201636469902,3.13523031408166,0.56845,0.457171859914018,1997-07-01
"35",1.26902816242176,1.78035618920123,-3.01562816804424,1.3016506090861,-2.21084745762711,6.2708696860239,3.04126495884503,0.41982,1.18852485373086,1997-10-01
"36",1.42346111924211,1.97388255605784,-2.45089748868654,1.47818118242954,-1.63278688524589,6.5702009518773,2.78277120175619,0.2307,1.25543023669923,1998-01-01
"37",2.47443564282034,3.09209940679341,-0.778910844123189,2.78385413977735,0.0323638286620849,7.84216463952053,7.19539794099619,0.26697,1.42889942662857,1998-04-01
"38",2.53982046542383,3.22102749036843,-0.0479458689599852,3.74036670132955,0.749308755760367,8.13448540706607,9.3492058189776,0.22095,2.9979948032132,1998-07-01
"39",2.69520835018115,3.43925711888866,0.832179811216733,5.5350259736103,1.60902777777777,8.52957875457876,6.19525716296992,0.15367,3.65085593989367,1998-10-01
"40",2.599297738267,3.39724759775635,1.4738315190626,6.65048032536492,2.22769230769231,8.6649082167832,6.44654602912672,0.10192,3.71555623884742,1999-01-01
"41",2.46452074256615,3.30618122255271,2.07812716678515,7.24221547805294,2.80811188811188,8.74753366036947,5.70968361005508,0.08768,4.00644926421761,1999-04-01
"42",2.86129556650377,3.75426559967511,3.30789946977913,8.48968814286351,4.01139755766621,9.3938303136723,8.20513021387901,0.12489,4.14120626129255,1999-07-01
"43",2.4749814392884,3.40131165585262,3.70908390248218,9.16623692151575,4.38937664618088,9.21971981524604,8.472634178968,0.058248,5.04121077850843,1999-10-01
