"HP","HP3k","HP400k","Hamilton","linear","quad","BN","UC","combined cycle","date"
-2.33234090349896,-2.4595690665962,-2.64845786241921,0,-1.71597094553658,-1.47503984307502,-0.195601948438684,4.7551,NA,1989-04-01
-2.19093025103086,-2.38113990247064,-2.68371786816999,-5.6843418860808e-14,-2.65892344092396,-1.95236923115732,-0.616751684651926,5.5825,NA,1989-07-01
-2.60907924669357,-2.8755423541723,-3.32747991580987,-1.13686837721616e-13,-2.70016918732233,-1.58714414515168,-0.687372285622016,4.2928,NA,1989-10-01
-2.37299877332117,-2.71001266887288,-3.31911161184831,0,-3.35127393026215,-1.7755835596501,-0.488545105968186,4.4386,NA,1990-01-01
-2.26148189405347,-2.66500779400684,-3.44342141565409,-5.6843418860808e-14,-3.35000652179554,-1.37355076794546,-0.613722545056856,4.8728,NA,1990-04-01
-2.31451281693944,-2.78421008578658,-3.75279820425067,0.127572115822943,-3.48152445061214,-1.13480240671333,0.00205259821825787,4.7458,NA,1990-07-01
-2.4976117931165,-3.03644271000405,-4.22529995245901,-0.0457546544294019,-3.79866825721672,-1.07840948974336,-0.416374462372518,4.8772,NA,1990-10-01
-2.46044431112273,-3.06384459610473,-4.49079602959688,-0.0702786459098093,-4.27988674194523,-1.15845653788682,-1.09168258373757,5.2343,NA,1991-01-01
-2.76201734036255,-3.43560112561596,-5.14209513844355,-0.233669638928177,-4.55461596252479,-1.03880960551191,-1.31798381490331,4.0913,NA,1991-04-01
-2.29772859722777,-3.0218930202044,-4.99583694679467,-0.0579385036662075,-5.21657143163628,-1.25689541499099,-2.05070519251931,4.0885,NA,1991-07-01
-2.71469139513852,-3.4978908574189,-5.78975497629062,0.0879751799594146,-5.08067198810903,-0.74532008561323,-1.50324924404936,2.6061,NA,1991-10-01
-2.73127439936678,-3.56896275385571,-6.20172152265212,-0.0969561535005141,-5.8868147641677,-1.10746237212197,-1.88807738924262,2.1329,NA,1992-01-01
-3.01357210723154,-3.90981089546437,-6.92880876467262,-0.770854415409815,-6.31210565640953,-1.07953034052412,-5.08092046244973,0.64916,NA,1992-04-01
-3.11196531083385,-4.06477203916785,-7.50229614679591,-0.485464533792083,-7.05443473646721,-1.31995050430794,-6.1267183440554,-0.10171,NA,1992-07-01
-2.99282295098709,-3.99293862578162,-7.86186979434717,-0.434929993557319,-7.64485744163909,-1.3848523466869,-9.63133313020433,-0.51575,NA,1992-10-01
-2.96877981952099,-4.01005665430165,-8.32972253927795,-0.199741329472886,-8.02268491552559,-1.24235276465214,-7.93379316324001,-1.5231,NA,1993-01-01
-2.88884266687063,-3.96345225673161,-8.74650579102473,-0.628685548253088,-8.5104957854345,-1.20131881373834,-8.44028930625826,-2.2401,NA,1993-04-01
-2.01619918522795,-3.09031780420594,-8.26813430685837,-0.355444877506557,-8.94896052646601,-1.10914932878751,-10.7060571147202,-1.2226,NA,1993-07-01
-1.20585916702254,-2.24796564807383,-7.74534537228368,-0.122419532339961,-8.49182818368251,-0.221569092245375,-4.02040553456912,-0.663,NA,1993-10-01
-0.396230313669605,-1.37560854292713,-7.10562002771798,0.131746926980213,-7.98969523813759,0.61695716255241,0.514585003750702,0.24066,-7.10300709666931,1994-01-01
-0.145835403657543,-1.05142705565237,-6.97550573304818,0.398400188550681,-7.36967595052994,1.47672476647688,1.34402746810512,0.23942,-1.44821932248232,1994-04-01
0.260337069266939,-0.55679308409799,-6.61588670323079,0.796294150609867,-7.25968576762347,1.7943580703855,0.51581849560847,0.62484,-1.7071973573457,1994-07-01
0.444009505350834,-0.278737943127567,-6.43305482386205,0.752815563608181,-6.91996140834527,2.28903400315755,-0.758517147735704,0.7614,-0.779838012439127,1994-10-01
1.05328766768014,0.443508505356874,-5.71587524337241,0.787790823439991,-6.7573002304141,2.57739956716131,-0.23188912057529,1.7919,-0.728702505588791,1995-01-01
0.977352402123245,0.475313310556373,-5.66980602358143,0.890942035452326,-6.05887040812581,3.32163444240751,0.850353349780826,1.5236,0.0205959185967081,1995-04-01
1.6338595656012,1.2571866964222,-4.77064658760105,0.656338605690166,-6.03218613703376,3.38791510827565,1.18269708780276,3.0346,0.615305097439774,1995-07-01
1.91820026420476,1.671331945193,-4.17195768538289,1.31790262985464,-5.1501453705477,4.22169478085419,1.30267773939009,3.4365,1.54768556927521,1995-10-01
2.16685213893851,2.05197401290496,-3.54096305764364,1.89042858484402,-4.56712273453422,4.7050965341972,4.08657963093511,4.1021,1.59957318650543,1996-01-01
2.05089697242443,2.05718253761017,-3.26173908569291,2.25518400345504,-3.95004812063485,5.17279305174418,3.31008811166128,4.1798,1.6896972248137,1996-04-01
2.04346352642074,2.16280243167739,-2.84820496400397,2.28528001722162,-3.68416760890415,5.27598837306363,2.59750101414681,4.6698,1.53120645792416,1996-07-01
1.7938311216912,2.00958646696785,-2.69135338111067,2.17731197326725,-3.2827850080842,5.49046842200011,1.79563871175242,4.4351,1.24542479690689,1996-10-01
1.29141135095807,1.57825009949619,-2.8473312525515,2.210339744907,-3.13784205894774,5.44891049402236,1.70298283860193,3.6901,0.52767728291401,1997-01-01
