"HP","HP3k","HP400k","Hamilton","linear","quad","BN","UC"
"20",0.117477251011908,0.130314959967056,0.137633947154788,0.160305650399935,0.13688738717512,0.113598348398761,0.128728876123137,0.0750535797692954
"21",0.110647254995041,0.124541683402984,0.147332052028147,0.130932518712783,0.147179094260456,0.10990601649324,0.134228015567449,0.0952333645399002
"22",0.111679431415914,0.125497179748103,0.145414391422582,0.131995731095055,0.145231841775562,0.110811963017176,0.135633444991197,0.0937360165344103
"23",0.112082702992261,0.125972097869722,0.144564054072522,0.131649011131174,0.144385514420404,0.111186006620974,0.136078851133973,0.0940817617589699
"24",0.109269173569399,0.12282274268508,0.146466943641605,0.134822313158994,0.146339235954204,0.108294803914034,0.137511292040034,0.0944734950366495
"25",0.107289085062828,0.119210014050872,0.149699160359007,0.135542210485027,0.14973698006949,0.107018991305832,0.134210041025779,0.0972935176411647
"26",0.10979285157405,0.121535096094267,0.14437551435003,0.134576681583081,0.144334292859267,0.109349336816239,0.136198908772416,0.0998373179506497
"27",0.111651677160026,0.123275033054526,0.141105560763933,0.132730801169762,0.140998171221482,0.111238734332273,0.13733590486865,0.101664117429347
"28",0.107913180441753,0.118737601208045,0.144496140853092,0.136533114139837,0.144579010540068,0.107717721077697,0.143987030160274,0.0960362015792354
"29",0.105833311090379,0.115181552461805,0.14779303392123,0.141155178217542,0.148098347231607,0.106428859642016,0.141170692466464,0.0943390249689568
"30",0.105606864748143,0.114801109985302,0.148941794258873,0.141898931486956,0.149238081548976,0.106332895160611,0.139392653390884,0.0937876694202566
"31",0.110445127719976,0.119595438274678,0.143170673278311,0.140235714862939,0.143186187526639,0.111158294281214,0.1333125608737,0.0988960031825426
"32",0.106248905434334,0.113772731777077,0.148374477080647,0.140835740776873,0.148823249873733,0.106780483856185,0.141293066080532,0.0938713451206177
"33",0.106434277748586,0.113729160438491,0.148681156554124,0.141391626167473,0.149073556623574,0.107047150228877,0.13939369258804,0.0942493796508357
"34",0.107043754107141,0.114420932032566,0.147873504433433,0.14152377471343,0.148113264587716,0.107670712562463,0.138330073957111,0.0950239836061399
"35",0.123010320174537,0.129885187416222,0.138475647552189,0.133190965861023,0.137992758680936,0.123470468410716,0.107131999502578,0.1068426524018
"36",0.117460423409543,0.12358070918468,0.145781013841271,0.138033444083366,0.145732038057542,0.118107581735188,0.107616344709264,0.103688444979146
"37",0.117873890370026,0.123930021303078,0.145420204005565,0.137670215645027,0.145196151246567,0.118477989499047,0.107726338774635,0.103705189156056
"38",0.120210451286953,0.12665159181329,0.141818143528325,0.13406564216603,0.141160150039577,0.120680202587209,0.110852084000603,0.104561734578013
"39",0.114460329588999,0.117664533372109,0.144694646796634,0.139836189809887,0.144905452680523,0.115373712124986,0.11672633168667,0.106338803940192
"40",0.11438347690883,0.115143515967109,0.143342543291448,0.140854556989168,0.144165244378052,0.116097621679537,0.117426562354025,0.108586478431831
"41",0.114169413923632,0.114696806089323,0.144160230236981,0.14011961138557,0.145053399095068,0.116017303362588,0.116452213519024,0.109331022387815
"42",0.117318108760707,0.117855844036685,0.144819975146622,0.135366659557756,0.145337660183342,0.11920997446651,0.110037353870965,0.110054423977413
"43",0.125807770227554,0.126364252199845,0.137473958313824,0.126245856996276,0.136899207645341,0.127603789254223,0.109231633952622,0.110373531410315
"44",0.122218836580492,0.121914700708777,0.141330938963594,0.129394779759921,0.141176212696988,0.12443776489712,0.108580497770627,0.110946268622481
"45",0.122235238956569,0.119759938944461,0.140755729665305,0.129638476563248,0.141354865970871,0.125742958186147,0.107664386043804,0.112848405669594
"46",0.122599611142835,0.120492532438303,0.140779813629339,0.128417681640291,0.141055425697062,0.125543547387613,0.10880427825806,0.112307109806498
"47",0.121783374492386,0.11948101613813,0.141381292021215,0.128994403434117,0.141693318274321,0.125048034311255,0.108848747058223,0.112769814270354
"48",0.120440677730406,0.117687284270108,0.141774122187619,0.130420970238915,0.142427719588762,0.124315961639504,0.109367324045663,0.113565940299025
"49",0.119647110749685,0.116603028042556,0.142077869964342,0.1317250251169,0.143030925513191,0.124036205739202,0.108500488401532,0.114379346472593
