"HP","HP3k","HP400k","Hamilton","linear","quad","BN","UC","combined cycle","date"
-1.67899528728663,-1.44737715432501,-1.02063309444873,0,-0.557099894735643,-4.17362547333772,-0.261519934189859,-0.9065,NA,1989-04-01
-0.60394368018649,-0.403656102721015,0.00277663527646155,3.41060513164848e-13,-0.926110289946905,-3.96929778760307,-0.767175280766726,-0.35219,NA,1989-07-01
-3.181115377916,-3.08562439809509,-2.82617499926101,5.6843418860808e-14,0.0957463234638567,-2.63848292863327,-0.113089474517198,0.063888,NA,1989-10-01
-4.3150067029917,-4.36281173129146,-4.33516412592064,-1.70530256582424e-13,-2.74162462764741,-4.72030867648499,0.500127651620218,0.21393,NA,1990-01-01
-3.45866069870243,-3.62886785610948,-3.82235113067088,5.96855898038484e-12,-4.26236520206675,-5.33278664567604,-0.844580310033685,0.25318,NA,1990-04-01
-3.89770508311523,-4.20413553310931,-4.67429588961988,0.345602921990178,-3.75981923497841,-4.120229049371,-0.507990819695875,0.084125,NA,1990-07-01
-4.56007744356765,-5.02215495525576,-5.84493375968225,-0.0749556831194695,-4.62374587826463,-4.22790697907902,0.216862405075787,-0.06794,NA,1990-10-01
-4.25826700039613,-4.86338374887924,-6.05877483417459,-0.266059010114759,-5.8087908416399,-4.56881747243494,-0.255624181314683,-0.075261,NA,1991-01-01
-3.20126198958502,-3.90971500967783,-5.43956391433062,-0.0557829990841583,-6.03734186424515,-4.01893351816904,-0.50617039595551,-0.091937,NA,1991-04-01
-3.79624771275485,-4.61961774175666,-6.55498809297177,0.187230643347164,-5.43135373486837,-2.81004414204648,-0.194917030792488,-0.21377,NA,1991-07-01
-4.98686978748162,-5.95623942996616,-8.4230854432671,-0.284836738573517,-6.56244863771093,-3.24813031127525,0.233177911367189,-0.43615,NA,1991-10-01
-3.96942683228701,-5.04306902699733,-8.00183332393811,-1.15118603013053,-8.4504589764951,-4.26291524727111,-0.468438148475166,-0.2069,NA,1992-01-01
-4.2648053415781,-5.44282754315287,-8.95102163385667,-0.391934786026525,-8.04834709227742,-3.13240588216604,-0.95584030982515,0.0023997,NA,1992-04-01
-3.73997342942761,-4.99532810957743,-9.04087778474366,-0.517134030468753,-9.01910925973732,-3.32502131454015,0.0174607516655196,0.088356,NA,1992-07-01
-2.70528832574342,-3.99385371683934,-8.50945970254952,-0.25886334613881,-9.1311387975058,-2.72271509851032,-0.750193169464459,0.18055,NA,1992-10-01
-4.15661878051372,-5.51693057129967,-10.6550699332037,0.30735429764843,-8.62110670023952,-1.63023757675097,-0.285774844078352,0.032601,NA,1993-01-01
-4.71077035213153,-6.15309605862728,-11.9981445120165,-1.27854614223486,-10.7938797439081,-3.01737273115594,-0.0749528945055,-0.10641,NA,1993-04-01
-5.48752882042055,-7.02989272507557,-13.6948201785381,-2.06683794458723,-12.1683109623088,-3.51943107110787,-1.96983156518359,-0.2483,NA,1993-07-01
-4.17869044437998,-5.77027154051626,-13.1635572086698,-3.35452339575249,-13.9017930999991,-4.2628603491076,-2.25525890014533,-0.17766,NA,1993-10-01
-4.09527818809806,-5.72536745625547,-13.8640797386963,-2.21704270914944,-13.4072901169912,-2.92125398093782,-2.15832497693095,-0.21163,-2.63938312846672,1994-01-01
-3.59002653411875,-5.23465431602074,-14.0881726650144,-1.75887087581481,-14.1479142454754,-2.80793326552606,-0.494523742712443,-0.23371,-3.06508720412184,1994-04-01
-2.25194693851813,-3.86028028601169,-13.2987398689638,-1.30806690246237,-14.4143696444803,-2.26477365851912,-1.72475209098787,-0.1887,-2.40377515624779,1994-07-01
-1.27483289771584,-2.80877902195164,-12.7228425049575,-1.08185300326431,-13.6667337665594,-0.852869429037526,-1.00724129991282,-0.1724,-1.83244785153148,1994-10-01
-0.536380615698647,-1.96728358085966,-12.2604602099947,-0.601393292102784,-13.1326153553447,0.236789467159838,0.0110152095050062,-0.030923,-1.45871120345327,1995-01-01
0.136715524233921,-1.16656507094865,-11.7394104485811,0.142065544890954,-12.712294150621,1.12617579759535,-0.177568738537227,0.044661,-1.01788931353648,1995-04-01
0.953733179265669,-0.194615709894549,-10.9216553900114,0.722144422438987,-12.2333541480853,1.99043660200908,-0.241522332485869,0.1919,-0.872210791150009,1995-07-01
1.16184010248128,0.173576813867442,-10.6433790596557,0.529718088960749,-11.4566646435596,3.04812516360249,-0.0757851624602306,0.19825,-0.455542048164322,1995-10-01
1.7937705556119,0.982570468827134,-9.80713463230717,0.490799589853566,-11.2201589864162,3.52211054736085,0.169492789891092,0.18443,-0.15038834487647,1996-01-01
1.97707222586968,1.34328961021725,-9.34877541988038,1.33168990987639,-10.4243000893538,4.4641674415609,-0.224688721270054,0.12751,0.326009308003968,1996-04-01
2.4956104774011,2.04888687965439,-8.43281095123461,1.09468682243471,-10.0061820745584,4.97984014326636,0.316110950993142,0.052118,-0.569273309405163,1996-07-01
1.53267166377094,1.23220302494741,-9.10499848123203,1.74494148973793,-9.12836366525784,5.86986840386714,0.0790468883451712,-0.034209,-0.211622612206681,1996-10-01
2.53473016525385,2.40318610794122,-7.62398339424595,1.28251690546949,-9.84301175681071,5.22926176102794,0.22633697111937,0.03264,-0.237880825181088,1997-01-01
1.9617872445495,1.96945478471162,-7.76969240807244,2.47364338535738,-8.39967835567489,6.61710501086827,-0.834131780086407,0.016452,0.406579511895461,1997-04-01
2.83301116582226,2.99714553910206,-6.30125707941801,1.85552459612393,-8.58514836189073,6.39562469464931,0.917025164296707,0.013775,0.859167856323293,1997-07-01
