"HP","HP3k","HP400k","Hamilton","linear","quad","BN","UC","combined cycle","date"
2.04033738400398,2.31519862182,2.74918521979777,0,3.81356884416579,2.19059850078594,0.891447908676881,0.44745,NA,1989-04-01
2.59981056828195,2.94617672755408,3.52411475570153,5.6843418860808e-14,2.7413786377038,0.791075621791322,0.090958866974963,0.59523,NA,1989-07-01
1.79455459036649,2.19071591264799,2.89282866995387,-1.70530256582424e-13,3.52566278613995,1.1547381672645,0.268700594855978,0.70436,NA,1989-10-01
2.2209542013627,2.67731341169446,3.53772627500018,-5.6843418860808e-14,2.90178707187471,0.275822401180449,0.229321013544529,0.81324,NA,1990-01-01
1.98195047551064,2.48956183738693,3.51150479995528,-1.70530256582424e-13,3.55531253811012,0.599392244800356,0.393641221042195,0.9228,NA,1990-04-01
1.61361899967329,2.15826185397259,3.33451216871481,0.264447535857073,3.53736295741209,0.296957054194877,0.557986474341181,0.98194,NA,1990-07-01
1.08918452987609,1.65060117223334,2.95932149603686,-0.0400772698663445,3.36800319965511,-0.0948651500816027,0.268180064917048,0.9872,NA,1990-10-01
2.08407775932858,2.68968123249334,4.20462130004381,0.287458788763331,2.99942617477433,-0.603094472679402,0.119862435255025,1.0339,NA,1991-01-01
1.38406399084113,2.00803137657812,3.69567006962291,2.03151360974988,4.25400317039635,0.343763290306867,0.764314437400046,1.0825,NA,1991-04-01
0.730388162188717,1.34743259292856,3.16782820959685,3.41678146796244,3.75311386055205,-0.358121724180251,0.595483525631334,1.0682,NA,1991-07-01
0.312878262334493,0.905304202245702,2.82782846333657,4.41469578873495,3.23212413987778,-0.985414609998543,-0.02561081443651,1.0122,NA,1991-10-01
0.334287705607778,0.899429268358404,2.92357986749948,2.80256084072357,2.8982170047268,-1.36901009039303,0.00667340619232986,0.98366,NA,1992-01-01
-0.326677530305119,0.186960762510864,2.254079295069,1.67256516345122,3.00031121738817,-1.32480731987846,0.187548944319973,0.95761,NA,1992-04-01
-0.486187210242008,-0.0310081705360972,2.05557880653538,2.55288461247056,2.33568604665692,-1.95617799372485,0.0183961863479201,0.90095,NA,1992-07-01
-1.50753961534082,-1.1452007758221,0.856130015372457,5.84635779172015,2.1416634679091,-2.09601870293272,-0.0288712722795519,0.78607,NA,1992-10-01
-0.667871789606409,-0.370209801881572,1.60318691187433,6.3235252617593,0.943906226174704,-3.09881215487053,-0.293795808099251,0.71509,NA,1993-01-01
0.117776240914964,0.37877249124648,2.38840354393034,3.98306757353623,1.69448724128443,-2.26119021269631,0.13732121274421,0.7199,NA,1993-04-01
-0.556632035449582,-0.351821050249896,1.6233655465166,2.59975014603015,2.48529578621293,-1.48339205309617,0.516527779051999,0.70588,NA,1993-07-01
-1.31804457339047,-1.19184586933295,0.660043438040873,0.926510135590661,1.72407208695404,-2.16994068228337,0.0233655844235987,0.6249,NA,1993-10-01
-2.54903079349236,-2.53911651662804,-0.958800206785497,-1.32267483580796,0.762125686297793,-2.95696686346793,-0.211698110457444,0.5113,-1.69553464275547,1994-01-01
-2.58952172874541,-2.69365319405858,-1.42212156399478,-2.96067670407518,-0.859783713158379,-4.2428719973787,-0.533138722351159,0.37998,-2.49936940680775,1994-04-01
-3.2204884263798,-3.45471776489649,-2.59316845410746,-2.04586741215542,-1.32769438649649,-4.35359678167117,-0.485363458306875,0.21326,-3.32979534690922,1994-07-01
-3.65835337892179,-4.03148881136076,-3.66723335939247,-3.30378065174722,-2.50706382469707,-5.08269483843412,-0.52962917785891,0.0078893,-2.95409123049756,1994-10-01
-2.60279805693682,-3.07328153822272,-3.12931398188653,-3.53456780852798,-3.59321451045781,-5.64449928759285,-0.953038841593512,-0.1174,-2.7502047068251,1995-01-01
-2.84358096842709,-3.41150461719428,-3.94365548274322,-2.30701298375209,-3.06633202273008,-4.68790651096413,-0.244012187871241,-0.18821,-2.71741287422667,1995-04-01
-2.25087131883191,-2.88870563542031,-3.85752678865038,-2.90222423280977,-3.89498471041571,-5.03931121792846,-0.149080455646277,-0.25651,-2.70982397082154,1995-07-01
-2.32899141225352,-3.03118591580812,-4.46698366158802,-1.98464069899228,-3.82362226878178,-4.53427395193978,-0.355582543634979,-0.31994,-3.20498781189672,1995-10-01
