"Country","filter","1step","2steps","3steps","4steps","avg1-4steps"
"FR","UC",1.00682479886104,1.00482006360368,1.0145944486357,1.02651480280466,1.02381528074186
"FR","avgcomb",0.984280809684122,0.978269079092996,0.993834964727859,1.01570508219655,0.97735827388037
"FR","Bates-Granger",0.97841592150495,0.97184517506513,0.985634541527822,1.00389348859858,0.967941268804477
"JP","HP",1.01064912134808,1.02148333194692,1.03006930969797,1.02813693325273,1.04413941145448
"JP","HP3k",1.00805750385826,1.01233141878252,1.01610507080206,1.01694381576664,1.02683195881269
"JP","HP400k",0.977623601724941,0.952952649763147,0.939859260587131,0.946079063807907,0.90595302474365
"JP","Hamilton",1.01339168671479,1.00928183757589,1.01268470572423,0.984933340367847,1.01484180403782
"JP","Linear",0.972296698868728,0.946091433109354,0.933255420462963,0.942356460902921,0.894415940449243
"JP","Quad",1.01618969181116,1.03582416053706,1.05677557003176,1.0685225149201,1.08543157041392
"JP","BN",1.01087830760593,0.964379048458296,0.98926609653892,0.998832342614297,0.975225756818149
"JP","UC",1.0253221267522,1.02652950918914,1.0145235125127,1.01394050824248,1.0446966027088
"JP","avgcomb",0.986487490116728,0.97467400281561,0.97437893771722,0.973581277705493,0.955093070798048
"JP","Bates-Granger",0.98330680185133,0.968912216872259,0.965010775566564,0.96448402285895,0.943826629316042
